"RN","ThreAss","ThreCon","intervention","step","Asupp","Bsupp","ABsupp","Apos","Aneg","A","Bpos","Bneg","B","ABpos","ABneg","AB","sr-supporters","sr-opponents","satisfaction-rate","support-rate"
"6","0.2","0.6","1","29","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"7","0.2","0.8","0","33","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"3","0.2","0.4","0","30","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"8","0.2","0.8","1","26","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"4","0.2","0.4","1","27","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"6","0.2","0.6","1","30","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"7","0.2","0.8","0","34","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"8","0.2","0.8","1","27","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"4","0.2","0.4","1","28","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"6","0.2","0.6","1","31","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"1","0.2","0.2","0","12","19","19","2","14","4","1","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"5","0.2","0.6","0","27","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"2","0.2","0.2","1","29","21","18","1","16","5","0","14","4","0","1","0","0","0.7777777777777778","0.7619047619047619","0.775","0.45"
"8","0.2","0.8","1","28","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"7","0.2","0.8","0","35","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"3","0.2","0.4","0","31","19","19","2","14","4","1","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"6","0.2","0.6","1","32","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"2","0.2","0.2","1","30","21","18","1","16","5","0","14","4","0","1","0","0","0.7777777777777778","0.7619047619047619","0.775","0.45"
"4","0.2","0.4","1","29","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"5","0.2","0.6","0","28","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"8","0.2","0.8","1","29","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","33","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"7","0.2","0.8","0","36","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"2","0.2","0.2","1","31","19","21","0","14","5","0","15","6","0","0","0","0","0.7142857142857143","0.7368421052631579","0.725","0.525"
"4","0.2","0.4","1","30","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"3","0.2","0.4","0","32","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"1","0.2","0.2","0","13","19","19","2","14","4","1","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"5","0.2","0.6","0","29","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"8","0.2","0.8","1","30","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","34","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"7","0.2","0.8","0","37","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"4","0.2","0.4","1","31","19","19","2","14","4","1","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"2","0.2","0.2","1","32","19","21","0","14","5","0","15","6","0","0","0","0","0.7142857142857143","0.7368421052631579","0.725","0.525"
"5","0.2","0.6","0","30","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"3","0.2","0.4","0","33","19","19","2","14","4","1","13","4","2","2","0","0","0.6842105263157895","0.7368421052631579","0.725","0.475"
"8","0.2","0.8","1","31","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","35","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"7","0.2","0.8","0","38","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"4","0.2","0.4","1","32","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"2","0.2","0.2","1","33","19","21","0","14","5","0","15","6","0","0","0","0","0.7142857142857143","0.7368421052631579","0.725","0.525"
"5","0.2","0.6","0","31","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"3","0.2","0.4","0","34","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"8","0.2","0.8","1","32","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"7","0.2","0.8","0","39","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","36","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"5","0.2","0.6","0","32","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"2","0.2","0.2","1","34","19","21","0","14","5","0","15","6","0","0","0","0","0.7142857142857143","0.7368421052631579","0.725","0.525"
"8","0.2","0.8","1","33","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"1","0.2","0.2","0","14","19","19","2","14","5","0","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"7","0.2","0.8","0","40","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"4","0.2","0.4","1","33","19","19","2","14","4","1","13","4","2","2","0","0","0.6842105263157895","0.7368421052631579","0.725","0.475"
"6","0.2","0.6","1","37","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"5","0.2","0.6","0","33","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"7","0.2","0.8","0","41","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"2","0.2","0.2","1","35","19","21","0","14","5","0","14","6","1","0","0","0","0.6666666666666666","0.7368421052631579","0.7","0.525"
"8","0.2","0.8","1","34","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"4","0.2","0.4","1","34","18","20","2","14","3","1","15","4","1","2","0","0","0.75","0.7777777777777778","0.775","0.5"
"3","0.2","0.4","0","35","19","19","2","14","4","1","13","4","2","2","0","0","0.6842105263157895","0.7368421052631579","0.725","0.475"
"7","0.2","0.8","0","42","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"5","0.2","0.6","0","34","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"8","0.2","0.8","1","35","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"2","0.2","0.2","1","36","19","21","0","14","5","0","14","7","0","0","0","0","0.6666666666666666","0.7368421052631579","0.7","0.525"
"1","0.2","0.2","0","15","19","19","2","14","5","0","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"6","0.2","0.6","1","38","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"5","0.2","0.6","0","35","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"4","0.2","0.4","1","35","19","19","2","14","4","1","13","4","2","2","0","0","0.6842105263157895","0.7368421052631579","0.725","0.475"
"3","0.2","0.4","0","36","20","18","2","14","4","2","13","3","2","2","0","0","0.7222222222222222","0.7","0.725","0.45"
"8","0.2","0.8","1","36","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"7","0.2","0.8","0","43","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"5","0.2","0.6","0","36","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"3","0.2","0.4","0","37","20","18","2","15","4","1","14","3","1","2","0","0","0.7777777777777778","0.75","0.775","0.45"
"6","0.2","0.6","1","39","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"4","0.2","0.4","1","36","20","18","2","14","4","2","13","3","2","2","0","0","0.7222222222222222","0.7","0.725","0.45"
"8","0.2","0.8","1","37","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"2","0.2","0.2","1","37","19","21","0","14","5","0","14","7","0","0","0","0","0.6666666666666666","0.7368421052631579","0.7","0.525"
"7","0.2","0.8","0","44","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"4","0.2","0.4","1","37","20","18","2","15","4","1","14","3","1","2","0","0","0.7777777777777778","0.75","0.775","0.45"
"3","0.2","0.4","0","38","19","19","2","15","3","1","14","4","1","2","0","0","0.7368421052631579","0.7894736842105263","0.775","0.475"
"5","0.2","0.6","0","37","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"1","0.2","0.2","0","16","19","19","2","14","4","1","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"6","0.2","0.6","1","40","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"2","0.2","0.2","1","38","19","21","0","14","5","0","14","7","0","0","0","0","0.6666666666666666","0.7368421052631579","0.7","0.525"
"7","0.2","0.8","0","45","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"4","0.2","0.4","1","38","19","19","2","15","3","1","14","4","1","2","0","0","0.7368421052631579","0.7894736842105263","0.775","0.475"
"3","0.2","0.4","0","39","19","19","2","15","3","1","14","4","1","2","0","0","0.7368421052631579","0.7894736842105263","0.775","0.475"
"5","0.2","0.6","0","38","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"8","0.2","0.8","1","38","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"6","0.2","0.6","1","41","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"4","0.2","0.4","1","39","19","19","2","15","3","1","14","4","1","2","0","0","0.7368421052631579","0.7894736842105263","0.775","0.475"
"5","0.2","0.6","0","39","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"3","0.2","0.4","0","40","19","19","2","15","3","1","14","4","1","2","0","0","0.7368421052631579","0.7894736842105263","0.775","0.475"
"2","0.2","0.2","1","39","19","21","0","14","5","0","14","7","0","0","0","0","0.6666666666666666","0.7368421052631579","0.7","0.525"
"6","0.2","0.6","1","42","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"1","0.2","0.2","0","17","19","19","2","14","4","1","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"4","0.2","0.4","1","40","19","19","2","15","3","1","14","4","1","2","0","0","0.7368421052631579","0.7894736842105263","0.775","0.475"
"3","0.2","0.4","0","41","22","16","2","16","5","1","13","3","0","2","0","0","0.8125","0.7272727272727273","0.775","0.4"
"5","0.2","0.6","0","40","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"2","0.2","0.2","1","40","19","21","0","14","5","0","14","7","0","0","0","0","0.6666666666666666","0.7368421052631579","0.7","0.525"
"7","0.2","0.8","0","46","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"8","0.2","0.8","1","39","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","43","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"4","0.2","0.4","1","41","22","16","2","16","5","1","13","3","0","2","0","0","0.8125","0.7272727272727273","0.775","0.4"
"3","0.2","0.4","0","42","19","19","2","14","3","2","15","4","0","2","0","0","0.7894736842105263","0.7368421052631579","0.775","0.475"
"7","0.2","0.8","0","47","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"6","0.2","0.6","1","44","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"1","0.2","0.2","0","18","19","19","2","14","4","1","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"5","0.2","0.6","0","41","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"2","0.2","0.2","1","41","19","21","0","14","5","0","14","7","0","0","0","0","0.6666666666666666","0.7368421052631579","0.7","0.525"
"3","0.2","0.4","0","43","19","19","2","14","3","2","15","4","0","2","0","0","0.7894736842105263","0.7368421052631579","0.775","0.475"
"7","0.2","0.8","0","48","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"4","0.2","0.4","1","42","19","19","2","14","3","2","15","4","0","2","0","0","0.7894736842105263","0.7368421052631579","0.775","0.475"
"6","0.2","0.6","1","45","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"8","0.2","0.8","1","40","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"5","0.2","0.6","0","42","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"2","0.2","0.2","1","42","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"7","0.2","0.8","0","49","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"6","0.2","0.6","1","46","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"5","0.2","0.6","0","43","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"4","0.2","0.4","1","43","19","19","2","14","3","2","15","4","0","2","0","0","0.7894736842105263","0.7368421052631579","0.775","0.475"
"7","0.2","0.8","0","50","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"6","0.2","0.6","1","47","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"5","0.2","0.6","0","44","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"4","0.2","0.4","1","44","19","19","2","14","4","1","15","4","0","2","0","0","0.7894736842105263","0.7368421052631579","0.775","0.475"
"8","0.2","0.8","1","41","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"3","0.2","0.4","0","44","19","19","2","14","4","1","15","4","0","2","0","0","0.7894736842105263","0.7368421052631579","0.775","0.475"
"1","0.2","0.2","0","19","19","19","2","14","4","1","14","4","1","2","0","0","0.7368421052631579","0.7368421052631579","0.75","0.475"
"7","0.2","0.8","0","51","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"6","0.2","0.6","1","48","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"2","0.2","0.2","1","43","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"5","0.2","0.6","0","45","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
"4","0.2","0.4","1","45","19","19","2","14","4","1","15","4","0","2","0","0","0.7894736842105263","0.7368421052631579","0.775","0.475"
"8","0.2","0.8","1","42","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"7","0.2","0.8","0","52","17","21","2","14","2","1","16","4","1","2","0","0","0.7619047619047619","0.8235294117647058","0.8","0.525"
